"ExhibitionID","ExhibitionNumber","ExhibitionTitle","ExhibitionCitationDate","ExhibitionBeginDate","ExhibitionEndDate","ExhibitionSortOrder","ExhibitionURL","ExhibitionRole","ExhibitionRoleinPressRelease","ConstituentID","ConstituentType","DisplayName","AlphaSort","FirstName","MiddleName","LastName","Suffix","Institution","Nationality","ConstituentBeginDate","ConstituentEndDate","ArtistBio","Gender","VIAFID","WikidataID","ULANID","ConstituentURL","Year","Count"
4305,"869","Paul Caponigro: Recent Photographs","[MoMA Exh. #869, October 7-December 8, 1968]",1968-10-07,"12/8/1968",974,"moma.org/calendar/exhibitions/2613","Curator","Selector",26593,"Individual","Peter C. Bunnell","Bunnell Peter C.","Peter","","Bunnell","","","",NA,NA,"","",59213162,"",NA,"moma.org/artists/26593",1968,2
2,"870","Memorial to Six Million Jewish Martyrs","[MoMA Exh. #870, October 17-November 17, 1968]",1968-10-17,"11/17/1968",975,"moma.org/calendar/exhibitions/2726","Artist","Artist",2964,"Individual","Louis I. Kahn","Kahn Louis I.","Louis","I.","Kahn","","","American",1901,1974,"American, born Estonia. 1901–1974","Male",95195639,"Q210134",500027669,"moma.org/artists/2964",1968,1
2651,"871","Tribute to Marcel Duchamp","[MoMA Exh. #871, October 22-November 17, 1968]",1968-10-22,"11/17/1968",976,"moma.org/calendar/exhibitions/2825","Artist","Artist",1634,"Individual","Marcel Duchamp","Duchamp Marcel","Marcel","","Duchamp","","","American",1887,1968,"American, born France. 1887–1968","Male",36917441,"Q5912",500115393,"moma.org/artists/1634",1968,2
4306,"872","Rauschenberg: Soundings","[MoMA Exh. #872, October 29, 1968-January 26, 1969]",1968-10-29,"1/26/1969",977,"moma.org/calendar/exhibitions/3503","Arranger","Arranger",11389,"Individual","Bates Lowry","Lowry Bates","Bates","","Lowry","","","",1924,2004,"American, 1924–2004","",71883331,"Q4868805",500279878,"moma.org/artists/11389",1968,2
4307,"873","Brassaï","[MoMA Exh. #873, October 29, 1968-January 5, 1969]",1968-10-29,"1/5/1969",978,"moma.org/calendar/exhibitions/2614","Curator","Selector",8084,"Individual","John Szarkowski","Szarkowski John","John","","Szarkowski","","","American",1925,2007,"American, 1925–2007","Male",110959125,"Q1381389",500125639,"moma.org/artists/8084",1968,2
4308,"873a","In Honor of Dr. Martin Luther King","[MoMA Exh. #873a, October 31-November 3, 1968]",1968-10-31,"11/3/1968",979,"moma.org/calendar/exhibitions/3504","Curator","Director",11425,"Individual","Carroll Janis","Janis Carroll","Carroll","","Janis","","","",NA,NA,"","",211344890,"",NA,"moma.org/artists/11425",1968,9
4309,"874","Career of an Actor: Anthony Quinn","[MoMA Exh. #874, November 7, 1968-January 12, 1969]",1968-11-07,"1/12/1969",980,"moma.org/calendar/exhibitions/2615","Curator","Selector",6078,"Individual","Willard Van Dyke","Van Dyke Willard","Willard","","Van Dyke","","","American",1906,1986,"American, 1906–1986","Male",101099086,"Q709447",500037065,"moma.org/artists/6078",1968,2
4321,"875","By Children and Young People 2 1/2–17 years","[MoMA Exh. #875, November 18, 1968-January 11, 1969]",1968-11-18,"1/11/1969",981,"moma.org/calendar/exhibitions/3510","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1968,1
4317,"876","Paris: May 1968. Posters of the Student Revolt","[MoMA Exh. #876, November 23, 1968-February 24, 1969]",1968-11-23,"2/24/1969",982,"moma.org/calendar/exhibitions/3509","Curator","Selector",141,"Individual","Emilio Ambasz","Ambasz Emilio","Emilio","","Ambasz","","","",NA,NA,"","Male",110230431,"Q655905",500016432,"moma.org/artists/141",1968,2
964,"877","The Machine as Seen at the End of the Mechanical Age","[MoMA Exh. #877, November 27, 1968-February 9, 1969]",1968-11-27,"2/9/1969",983,"moma.org/calendar/exhibitions/2776","Curator","Director",25819,"Individual","K.G. Pontus Hultén","Hultén K.G. Pontus","K.G. Pontus","","Hultén","","","",NA,NA,"","",108825614,"Q268653",500125765,"moma.org/artists/25819",1968,16
4311,"878","Eastern Kentucky and San Francisco: Photographs by William Gedney","[MoMA Exh. #878, December 17, 1968-March 10, 1969]",1968-12-17,"3/10/1969",984,"moma.org/calendar/exhibitions/2616","Curator","Selector",8084,"Individual","John Szarkowski","Szarkowski John","John","","Szarkowski","","","American",1925,2007,"American, 1925–2007","Male",110959125,"Q1381389",500125639,"moma.org/artists/8084",1968,2
4310,"879","Julio Gonzalez","[MoMA Exh. #879, January 21-March 18, 1969]",1969-01-21,"3/18/1969",985,"moma.org/calendar/exhibitions/3505","Curator","Selector",10244,"Individual","William S. Lieberman","Lieberman William S.","William","S.","Lieberman","","","American",1923,2005,"American, 1923–2005","Male",109190713,"Q19997602",NA,"moma.org/artists/10244",1969,4
4320,"880","Stills from Lost Films","[MoMA Exh. #880, January 30-June 15, 1969]",1969-01-30,"6/15/1969",986,"moma.org/calendar/exhibitions/2621","Curator","Selector",45947,"Individual","Gary Carey","Carey Gary","Gary","","Carey","","","",NA,NA,"","",29151497,"",NA,"moma.org/artists/45947",1969,2
4312,"881","Drawings: Recent Acquisitions","[MoMA Exh. #881, February 18-March 30, 1969]",1969-02-18,"3/30/1969",987,"moma.org/calendar/exhibitions/2617","Curator","Selector",26209,"Individual","Eila Kokkinen","Kokkinen Eila","Eila","","Kokkinen","","","",NA,NA,"","",54027211,"",NA,"moma.org/artists/26209",1969,18
257,"882","Wall Hangings","[MoMA Exh. #882, February 25-May 4, 1969]",1969-02-25,"5/4/1969",988,"moma.org/calendar/exhibitions/1800","Curator","Director",10488,"Individual","Mildred Constantine","Constantine Mildred","Mildred","","Constantine","","","",NA,NA,"","",2464089,"Q6850955",NA,"moma.org/artists/10488",1969,29
4319,"883","Function Without Form: Two Models for an Undesignable City","[MoMA Exh. #883, March 1-April 30, 1969]",1969-03-01,"4/30/1969",989,"moma.org/calendar/exhibitions/2620","Curator","Selector",8762,"Individual","Arthur Drexler","Drexler Arthur","Arthur","","Drexler","","","American",1921,1987,"American, 1921–1987","Male",73926436,"",NA,"moma.org/artists/8762",1969,4
4315,"884","Willem de Kooning","[MoMA Exh. #884, March 5-April 26, 1969]",1969-03-05,"4/26/1969",990,"moma.org/calendar/exhibitions/3507","Installer","Installer",17381,"Individual","Thomas B. Hess","Hess Thomas","Thomas","","Hess","","","",NA,NA,"","",62703236,"",NA,"moma.org/artists/17381",1969,2
4318,"885","August Sander (1876–1964)","[MoMA Exh. #885, March 14-July 7, 1969]",1969-03-14,"7/7/1969",991,"moma.org/calendar/exhibitions/2619","Curator","Director",3946,"Individual","Gary Metz","Metz Gary","Gary","","Metz","","","American",1941,NA,"American, born 1941","Male",96529950,"",NA,"moma.org/artists/3946",1969,2
4316,"886","Giacomo Manzu: Studies for the Portal of Death","[MoMA Exh. #886, March 17-May 12, 1969]",1969-03-17,"5/12/1969",992,"moma.org/calendar/exhibitions/3508","Curator","Director",46355,"Individual","Renée Sabatello Neu","Neu Renée Sabatello","Renée","Sabatello","Neu","","","",NA,NA,"","",306192623,"",NA,"moma.org/artists/46355",1969,2
4313,"887","Kandinsky Watercolors","[MoMA Exh. #887, April 1-May 11, 1969]",1969-04-01,"5/11/1969",993,"moma.org/calendar/exhibitions/2618","Curator","Director",10244,"Individual","William S. Lieberman","Lieberman William S.","William","S.","Lieberman","","","American",1923,2005,"American, 1923–2005","Male",109190713,"Q19997602",NA,"moma.org/artists/10244",1969,2
4314,"888","Homage to Ben Shahn","[MoMA Exh. #888, April 2-May 11, 1969]",1969-04-02,"5/11/1969",994,"moma.org/calendar/exhibitions/3506","Artist","Artist",5366,"Individual","Ben Shahn","Shahn Ben","Ben","","Shahn","","","American",1898,1969,"American, born Lithuania. 1898–1969","Male",17268935,"Q695239",500005524,"moma.org/artists/5366",1969,1
25,"889","Painting for City Walls","[MoMA Exh. #889, April 17-July 12, 1969]",1969-04-17,"7/12/1969",995,"moma.org/calendar/exhibitions/2728","Curator","Selector",8762,"Individual","Arthur Drexler","Drexler Arthur","Arthur","","Drexler","","","American",1921,1987,"American, 1921–1987","Male",73926436,"",NA,"moma.org/artists/8762",1969,5
4322,"889a","Re-installation of the Collection","[MoMA Exh. #889a, April 14, 1969-unknown closing date]",1969-04-14,"",996,"moma.org/calendar/exhibitions/2622","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1969,1
2304,"890","Tamarind: Homage to Lithography","[MoMA Exh. #890, April 29-September 1, 1969]",1969-04-29,"9/1/1969",997,"moma.org/calendar/exhibitions/1869","Curator","Director",26038,"Individual","Virginia Allen","Allen Virginia","Virginia","","Allen","","","",NA,NA,"","",NA,"",NA,"moma.org/artists/26038",1969,64
2744,"891","Painting and Sculpture from the Museum Collection","[MoMA Exh. #891, April 28-November 4, 1969]",1969-04-28,"11/4/1969",998,"moma.org/calendar/exhibitions/1923","Artist","Artist",1053,"Individual","Paul Cézanne","Cézanne Paul","Paul","","Cézanne","","","French",1839,1906,"French, 1839–1906","Male",39374836,"Q35548",500004793,"moma.org/artists/1053",1969,9
2873,"892","Twentieth-Century Art from the Nelson Aldrich Rockefeller Collection","[MoMA Exh. #892, May 28-September 1, 1969]",1969-05-28,"9/1/1969",999,"moma.org/calendar/exhibitions/1992","Curator","Director",19286,"Individual","Dorothy C. Miller","Miller Dorothy C.","Dorothy","Canning","Miller","","","American",1904,2003,"American, 1904–2003","Female",111290627,"Q5298349",500322604,"moma.org/artists/19286",1969,120
2758,"893","The New American Painting and Sculpture: The First Generation","[MoMA Exh. #893, June 18-October 5, 1969]",1969-06-18,"10/5/1969",1000,"moma.org/calendar/exhibitions/1927","Curator","Selector",22077,"Individual","William C. Agee","Agee William C.","William","","Agee","","","",NA,NA,"","",68941640,"",NA,"moma.org/artists/22077",1969,45
2777,"894","Five Recent Acquisitions","[MoMA Exh. #894, June 25-October 12, 1969]",1969-06-25,"10/12/1969",1001,"moma.org/calendar/exhibitions/1938","Artist","Artist",444,"Individual","Larry Bell","Bell Larry","Larry","","Bell","","","American",1939,NA,"American, born 1939","Male",84632166,"Q202621",500005382,"moma.org/artists/444",1969,5
4323,"895","The Career of an Actress: Katharine Hepburn","[MoMA Exh. #895, July 8-September 14, 1969]",1969-07-08,"9/14/1969",1002,"moma.org/calendar/exhibitions/2623","Curator","Assembler",45947,"Individual","Gary Carey","Carey Gary","Gary","","Carey","","","",NA,NA,"","",29151497,"",NA,"moma.org/artists/45947",1969,2
4324,"896","Portrait Photographs","[MoMA Exh. #896, July 9-September 28, 1969]",1969-07-09,"9/28/1969",1004,"moma.org/calendar/exhibitions/2624","Curator","Director",3946,"Individual","Gary Metz","Metz Gary","Gary","","Metz","","","American",1941,NA,"American, born 1941","Male",96529950,"",NA,"moma.org/artists/3946",1969,44
4326,"897","Urban Anticipations: Eugene Henard (1849–1923)","[MoMA Exh. #897, July 30-October 19, 1969]",1969-07-30,"10/19/1969",1005,"moma.org/calendar/exhibitions/2626","Curator","Director",141,"Individual","Emilio Ambasz","Ambasz Emilio","Emilio","","Ambasz","","","",NA,NA,"","Male",110230431,"Q655905",500016432,"moma.org/artists/141",1969,7
4325,"898","Lucas Samaras: Book","[MoMA Exh. #898, August 4-September 10, 1969]",1969-08-04,"9/10/1969",1006,"moma.org/calendar/exhibitions/2625","Curator","Director",18388,"Individual","Riva Castleman","Castleman Riva","Riva","","Castleman","","","American",1930,2014,"American, 1930–2014","Female",61627489,"Q18030446",NA,"moma.org/artists/18388",1969,2
4327,"899","Ludwig Mies van der Rohe Memorial","[MoMA Exh. #899, August 25-October 23, 1969]",1969-08-25,"10/23/1969",1007,"moma.org/calendar/exhibitions/2627","Artist","Artist",7166,"Individual","Ludwig Mies van der Rohe","Mies van der Rohe Ludwig","Ludwig","","Mies van der Rohe","","","American",1886,1969,"American, born Germany. 1886–1969","Male",95153318,"Q41508",500006293,"moma.org/artists/7166",1969,1
2862,"900","Robert Motherwell: Lyric Suite","[MoMA Exh. #900, September 8-October 13, 1969]",1969-09-08,"10/13/1969",1008,"moma.org/calendar/exhibitions/1984","Curator","Director",26209,"Individual","Eila Kokkinen","Kokkinen Eila","Eila","","Kokkinen","","","",NA,NA,"","",54027211,"",NA,"moma.org/artists/26209",1969,2
4333,"901a","Recent Acquisitions: Painting and Sculpture","[MoMA Exh. #901a, Lobby, September 5-November 11, 1969; Garden, September 10, 1969]",1969-09-05,"11/11/1969",1009,"moma.org/calendar/exhibitions/2629","Installer","Installer",22077,"Individual","William C. Agee","Agee William C.","William","","Agee","","","",NA,NA,"","",68941640,"",NA,"moma.org/artists/22077",1969,9
4328,"901b","Bill Brandt","[MoMA Exh. #901b, September 15-November 30, 1969]",1969-09-15,"11/30/1969",1010,"moma.org/calendar/exhibitions/3511","Curator","Selector",8084,"Individual","John Szarkowski","Szarkowski John","John","","Szarkowski","","","American",1925,2007,"American, 1925–2007","Male",110959125,"Q1381389",500125639,"moma.org/artists/8084",1969,2
2863,"902a","Claes Oldenburg","[MoMA Exh. #902a, September 23-November 23, 1969]",1969-09-23,"11/23/1969",1011,"moma.org/calendar/exhibitions/1985","Curator","Director",13806,"Individual","Alicia Legg","Legg Alicia","Alicia","","Legg","","","",NA,NA,"","Female",NA,"",NA,"moma.org/artists/13806",1969,3
4329,"902b","Claes Oldenburg","[MoMA Exh. #902b, September 23-November 30, 1969]",1969-09-23,"11/30/1969",1012,"moma.org/calendar/exhibitions/2628","Curator","Director",13806,"Individual","Alicia Legg","Legg Alicia","Alicia","","Legg","","","",NA,NA,"","Female",NA,"",NA,"moma.org/artists/13806",1969,2
4330,"903","Yugoslavia: A Report","[MoMA Exh. #903, September 29-November 30, 1969]",1969-09-29,"11/30/1969",1013,"moma.org/calendar/exhibitions/3512","Curator","Selector",18388,"Individual","Riva Castleman","Castleman Riva","Riva","","Castleman","","","American",1930,2014,"American, 1930–2014","Female",61627489,"Q18030446",NA,"moma.org/artists/18388",1969,25
2673,"904","George Grosz: Watercolors and Drawings","[MoMA Exh. #904, October 1-November 16, 1969]",1969-10-01,"11/16/1969",1014,"moma.org/calendar/exhibitions/1890","Curator","Director",10244,"Individual","William S. Lieberman","Lieberman William S.","William","S.","Lieberman","","","American",1923,2005,"American, 1923–2005","Male",109190713,"Q19997602",NA,"moma.org/artists/10244",1969,2
2866,"905","Garry Winogrand: The Animals","[MoMA Exh. #905, October 24, 1969-January 18, 1970]",1969-10-24,"1/18/1970",1015,"moma.org/calendar/exhibitions/1988","Artist","Artist",6399,"Individual","Garry Winogrand","Winogrand Garry","Garry","","Winogrand","","","American",1928,1984,"American, 1928–1984","Male",114228586,"Q121903",500014550,"moma.org/artists/6399",1969,1
2864,"906","Ocean Projects: Hutchinson and Oppenheim","[MoMA Exh. #906, October 20-November 30, 1969]",1969-10-20,"11/30/1969",1016,"moma.org/calendar/exhibitions/1986","Curator","Director",26210,"Individual","Sarah Weiner","Weiner Sarah","Sarah","","Weiner","","","",NA,NA,"","",NA,"",NA,"moma.org/artists/26210",1969,3
4332,"907","Recent Acquisitions: Painting and Sculpture III","[MoMA Exh. #907, October 24, 1969-May 24, 1970]",1969-10-24,"5/24/1970",1017,"moma.org/calendar/exhibitions/3514","Artist","Artist",281,"Individual","Jo Baer","Baer Jo","Jo","","Baer","","","American",1929,NA,"American, born 1929","Female",7269460,"Q1689871",500009657,"moma.org/artists/281",1969,5
4331,"908","Pioneering in Art Education","[MoMA Exh. #908, October 30, 1969-January 30, 1970]",1969-10-30,"1/30/1970",1018,"moma.org/calendar/exhibitions/3513","Installer","Installer",46354,"Individual","Frank Vitullo","Vitullo Frank","Frank","","Vitullo","","","",NA,NA,"","",NA,"",NA,"moma.org/artists/46354",1969,1
2736,"909","Painting and Sculpture from the Museum Collection","[MoMA Exh. #909, November 5, 1969-unknown closing date]",1969-11-05,"1/2/1973",1019,"moma.org/calendar/exhibitions/1918","Artist","Artist",250,"Individual","Milton Avery","Avery Milton","Milton","","Avery","","","American",1885,1965,"American, 1885–1965","Male",13554615,"Q2714574",500002713,"moma.org/artists/250",1969,35
4433,"910","Eric Mendelsohn: Architectural Drawings, 1914-1929","[MoMA Exh. #910, November 7-December 28, 1969]",1969-11-07,"12/28/1969",1020,"moma.org/calendar/exhibitions/2702","Installer","Installer",8732,"Individual","Ludwig Glaeser","Glaeser Ludwig","Ludwig","","Glaeser","","","",NA,NA,"","Male",69857235,"",NA,"moma.org/artists/8732",1969,2
2861,"911","Matisse: Memory of Oceania","[MoMA Exh. #911, November 19, 1969-January 27, 1970]",1969-11-19,"1/27/1970",1021,"moma.org/calendar/exhibitions/1983","Curator","Curator",13938,"Individual","William S. Rubin","Rubin William S.","William","","Rubin","","","American",1927,2006,"American, 1927–2006","Male",29540160,"Q951624",NA,"moma.org/artists/13938",1969,2
4432,"912","Atget","[MoMA Exh. #912, December 1, 1969-March 24, 1970]",1969-12-01,"3/24/1970",1022,"moma.org/calendar/exhibitions/2701","Curator","Organizer",28227,"Individual","Yolanda Hershey","Hershey Yolanda","Yolanda","","Hershey","","","",NA,NA,"","",NA,"",NA,"moma.org/artists/28227",1969,3
2860,"913","Recent Acquisitions IV","[MoMA Exh. #913, December 1, 1969-March 23, 1970]",1969-11-01,"3/23/1970",1023,"moma.org/calendar/exhibitions/1982","Curator","Director",26208,"Individual","Jennifer Licht","Licht Jennifer","Jennifer","","Licht","","","",NA,NA,"","",24513781,"",NA,"moma.org/artists/26208",1969,5
4431,"914","Untitled Exhibition","[MoMA Exh. #914, December 5, 1969-March 22, 1970]",1969-12-05,"3/22/1970",1024,"moma.org/calendar/exhibitions/2700","Curator","Curator",4625,"Individual","Howardena Pindell","Pindell Howardena","Howardena","","Pindell","","","American",1943,NA,"American, born 1943","Female",95807884,"Q5921354",500020606,"moma.org/artists/4625",1969,9
4430,"915","The Graphic Constructions of Josef Albers","[MoMA Exh. #915, December 8, 1969-February 24, 1970]",1969-12-08,"2/24/1970",1025,"moma.org/calendar/exhibitions/2699","Curator","Director",18388,"Individual","Riva Castleman","Castleman Riva","Riva","","Castleman","","","American",1930,2014,"American, 1930–2014","Female",61627489,"Q18030446",NA,"moma.org/artists/18388",1969,2
